Wall time,Step,Value
1670997183.895516,141832,8.014166831970215
1670997187.296538,141877,7.091623306274414
1670997192.891773,141948,7.052831172943115
1670997210.177964,142172,8.310754776000977
1670997222.492857,142330,8.325838088989258
1670997382.138929,142909,7.210470199584961
1670997385.194012,142949,7.154991149902344
1670997387.49817,142977,7.588583946228027
1670997395.84487,143091,8.2717866897583
1670997403.018236,143172,7.62498664855957
1670997413.379032,143299,8.143747329711914
1670997419.361184,143367,7.080639839172363
1670997420.424054,143383,7.44888162612915
1670997427.469379,143460,6.81796407699585
1670997437.414016,143598,5.667247295379639
1670997440.776673,143642,6.713314533233643
1670997469.589144,144007,6.395394802093506
1670997501.207402,144394,8.086191177368164
1670997508.611391,144493,7.425921440124512
1670997520.85774,144638,7.246447563171387
1670997552.085843,145033,7.347445487976074
1670997581.995701,145402,6.572445392608643
1670997584.588222,145437,7.131460666656494
1670997607.704063,145737,8.621519088745117
1670997607.764007,145738,7.220188617706299
1670997724.046857,145831,9.042882919311523
1670997731.591883,145920,7.871693134307861
1670997794.688861,146709,7.066287517547607
1670997801.865413,146800,7.87886905670166
1670997802.105827,146804,6.734839916229248
1670997818.8515,147035,7.449999809265137
1670997820.701732,147049,6.256239891052246
1670997823.211716,147089,7.9420552253723145
1670997829.410951,147159,8.821352005004883
1670997831.838908,147174,7.690364837646484
1670997839.333891,147269,6.851558685302734
1670997843.110612,147322,7.237510681152344
1670997848.966837,147384,7.515188694000244
1670997853.15717,147443,5.983281135559082
1670997864.064029,147580,6.990682125091553
1670997879.555518,147775,7.592406749725342
1670997894.816733,147980,8.75357437133789
1670997898.629542,148034,6.711082458496094
1670997899.352723,148046,7.56521463394165
1670997915.500001,148260,7.592875003814697
1670998056.884377,148594,8.081477165222168
1670998060.814551,148634,7.173957347869873
1670998067.791693,148708,6.806312561035156
1670998071.007458,148752,7.424000263214111
1670998087.965274,148977,6.36790132522583
1670998091.465091,149024,6.947635173797607
1670998100.539841,149147,8.306389808654785
1670998114.825638,149345,7.813932418823242
1670998116.203063,149360,8.095046043395996
1670998121.300738,149435,7.117152690887451
1670998137.038075,149639,7.187783241271973
1670998149.078162,149785,8.387419700622559
1670998153.730656,149852,6.582540512084961
1670998161.5593,149957,7.062891483306885
1670998174.377636,150123,7.070274353027344
1670998177.415683,150164,7.570561408996582
1670998181.719391,150225,8.115519523620605
1670998190.14813,150337,7.2538347244262695
1670998193.099459,150376,8.497824668884277
1670998197.16069,150433,6.972555160522461
1670998251.761963,151125,6.962240695953369
1670998265.369528,151303,7.013336181640625
1670998266.583866,151315,7.811455249786377
1670998288.701656,151590,8.076610565185547
1670998292.400643,151641,7.087316513061523
1670998306.488404,151821,6.765072822570801
1670998427.435739,151896,7.305306434631348
1670998431.387554,151951,7.802663803100586
1670998432.386316,151967,5.875361442565918
1670998435.413213,152008,9.411805152893066
1670998443.503082,152115,7.172217845916748
1670998447.845768,152162,7.293420314788818
1670998448.905273,152179,6.820465564727783
1670998450.968226,152205,8.247303009033203
1670998464.692804,152386,7.120190620422363
1670998465.460526,152398,7.466752052307129
1670998466.269898,152411,6.9758429527282715
1670998483.749037,152631,7.805934906005859
1670998486.814394,152664,6.666716575622559
1670998516.405306,153034,7.1753058433532715
1670998531.364137,153223,7.631564140319824
1670998533.503252,153250,9.45126724243164
1670998536.953183,153290,7.371910095214844
1670998537.462412,153298,6.972375869750977
1670998540.343678,153337,6.592880725860596
1670998559.682098,153575,8.134530067443848
1670998570.074887,153707,6.447917938232422
1670998573.175945,153741,8.91430950164795
1670998588.192609,153938,8.407984733581543
1670998592.010077,153991,6.850002288818359
1670998611.18836,154233,6.653544902801514
1670998612.222506,154249,6.895300388336182
1670998615.423225,154284,7.335156440734863
1670998616.904317,154307,8.1100435256958
1670998619.749504,154345,8.103551864624023
1670998658.756659,154838,9.192595481872559
1670998795.957641,155142,7.072731971740723
1670998796.766858,155155,6.864835262298584
1670998796.830987,155156,8.544744491577148
1670998803.57195,155233,8.753303527832031
1670998811.446536,155343,7.2737345695495605
1670998832.831584,155610,7.814087390899658
1670998841.639881,155739,8.132054328918457
1670998864.15948,156032,6.693356513977051
1670998871.633453,156134,8.071891784667969
1670998876.388453,156195,7.576086521148682
1670998920.091582,156795,6.615148544311523
1670998958.303418,157282,7.714305400848389
1670998959.239182,157298,7.140172481536865
1670998971.809183,157471,7.797123908996582
1670998976.887168,157548,6.926262855529785
1670998988.334926,157708,6.948165416717529
1670998995.760508,157808,8.263008117675781
1670999001.127533,157882,6.68376350402832
1670999002.831423,157910,8.511824607849121
1670999011.769056,158035,6.811565399169922
1670999027.468617,158244,7.467833042144775
1670999030.549613,158279,6.665282249450684
1670999184.253752,158832,7.541711807250977
1670999198.665412,159025,8.756851196289062
1670999212.495729,159219,7.6823954582214355
1670999212.685994,159222,6.653983116149902
1670999213.927759,159234,8.185604095458984
1670999220.569362,159327,8.025537490844727
1670999226.149674,159396,7.1450581550598145
1670999227.015385,159410,7.5426530838012695
1670999229.736786,159447,9.236498832702637
1670999234.672303,159513,7.235350131988525
1670999258.144426,159829,7.651535987854004
1670999271.528931,160005,7.221665382385254
1670999276.481543,160080,9.051104545593262
1670999289.653491,160268,7.716214179992676
1670999322.791826,160717,7.117961406707764
1670999322.855971,160718,8.595858573913574
1670999324.141128,160739,8.159842491149902
1670999330.089524,160818,6.949702739715576
1670999355.562964,161136,6.547571182250977
1670999358.535868,161170,7.1590800285339355
1670999361.491622,161211,8.121834754943848
1670999363.032769,161229,8.617900848388672
1670999372.583675,161356,7.558895111083984
1670999414.132079,161919,7.376036643981934
1670999423.555225,162043,7.240471839904785
1670999556.733132,162361,6.893021583557129
1670999562.882403,162441,7.258105278015137
1670999567.132234,162505,7.126893043518066
1670999571.790894,162567,8.705967903137207
1670999572.566277,162580,7.439796447753906
1670999579.371349,162663,8.487361907958984
1670999585.884515,162747,7.764059066772461
1670999595.793302,162871,8.29486083984375
1670999601.096402,162948,7.611183166503906
1670999615.501615,163124,7.371355056762695
1670999616.016905,163132,6.91451358795166
1670999626.35802,163273,8.121866226196289
1670999636.249357,163404,7.268924236297607
1670999659.229644,163705,7.062714099884033
1670999666.599857,163804,9.55469799041748
1670999670.919068,163867,8.405309677124023
1670999671.240763,163872,8.328481674194336
1670999672.830243,163897,9.354741096496582
1670999688.344235,164103,7.485746383666992
1670999699.233867,164243,8.099774360656738
1670999703.637434,164299,9.102039337158203
1670999706.790081,164343,7.708250045776367
1670999715.727078,164459,9.510497093200684
1670999715.907261,164462,8.481568336486816
1670999740.566941,164792,7.011654376983643
1670999745.981193,164866,7.3324151039123535
1670999770.35436,165186,6.950942516326904
1670999777.094871,165282,8.240325927734375
1670999906.848663,165469,8.420230865478516
1670999914.141184,165562,7.650710582733154
1670999919.257941,165627,7.399230480194092
1670999940.28211,165885,8.184322357177734
1670999944.25628,165942,6.833827972412109
1670999956.864843,166108,8.161783218383789
1670999965.566501,166211,7.500903129577637
1670999992.897013,166586,7.814841270446777
1670999995.096663,166614,7.193136692047119
1670999999.662008,166680,6.986774444580078
1671000001.042033,166694,7.484734535217285
1671000008.041395,166794,6.891887664794922
1671000009.311502,166815,7.301845550537109
1671000012.157072,166853,7.887227535247803
1671000026.443362,167042,7.102380275726318
1671000027.229407,167055,9.549617767333984
1671000028.137738,167061,8.85743236541748
1671000030.075156,167092,7.186922073364258
1671000048.20267,167307,7.055793285369873
1671000077.905815,167716,7.938432216644287
1671000081.411231,167758,7.4229021072387695
1671000091.790208,167902,7.731260299682617
1671000143.798397,168605,7.309776306152344
1671000271.22302,168823,8.507820129394531
1671000279.899439,168941,6.703211784362793
1671000300.1445,169221,9.584778785705566
1671000301.866368,169241,6.986325740814209
1671000311.050242,169348,7.018771171569824
1671000313.721441,169377,6.266726493835449
1671000314.751609,169394,7.345086574554443
1671000315.005463,169398,8.524417877197266
1671000316.462501,169414,8.238908767700195
1671000318.717983,169443,6.543671607971191
1671000322.130845,169490,7.175825119018555
1671000323.272141,169509,7.161855220794678
1671000333.292159,169635,8.298126220703125
1671000336.433379,169679,7.204163551330566
1671000351.498519,169877,7.152987003326416
1671000356.509561,169942,7.823906421661377
1671000357.828261,169956,7.855593681335449
1671000369.249599,170108,8.63565444946289
1671000385.847327,170330,7.3023362159729
1671000399.400552,170520,6.7169904708862305
1671000404.433313,170578,8.917407989501953
1671000414.755221,170716,8.298774719238281
1671000424.034163,170841,8.268762588500977
1671000434.273328,170966,7.231932163238525
1671000439.07897,171027,6.844057083129883
1671000440.880205,171048,7.924388885498047
1671000450.65206,171174,8.401246070861816
1671000469.89598,171424,7.8110246658325195
1671000476.267148,171496,7.461294651031494
1671000479.479759,171532,7.14531946182251
1671000485.106172,171599,9.256916999816895
1671000488.843794,171645,8.973410606384277
1671000501.620482,171814,8.755420684814453
1671000629.417604,172022,8.82791805267334
1671000633.662774,172083,7.115159034729004
1671000641.9507,172195,6.937056541442871
1671000652.782023,172341,7.469234943389893
1671000671.450767,172592,7.136512756347656
1671000690.082951,172836,7.9973368644714355
1671000700.480363,172970,6.367363452911377
1671000704.498409,173028,8.66861629486084
1671000734.062055,173425,7.715566158294678
1671000788.761778,174128,7.021507263183594
1671000798.913359,174261,8.666850090026855
1671000799.283734,174267,8.456607818603516
1671000801.957189,174302,9.707457542419434
1671000805.571077,174344,7.2561163902282715
1671000821.540392,174560,8.177369117736816
1671000824.517137,174594,6.694014549255371
1671000830.492014,174683,9.26243782043457
1671000831.711039,174695,8.280640602111816
1671000834.352293,174730,8.515766143798828
1671000846.196597,174870,9.923179626464844
1671000846.689474,174878,7.839502811431885
1671000853.333261,174972,6.949659824371338
1671000855.346108,174997,7.825256824493408
1671000986.820532,175298,6.4579081535339355
1671000996.933689,175413,7.845988750457764
1671001010.301617,175585,8.088407516479492
1671001037.631156,175954,8.892191886901855
1671001068.615773,176372,7.832540512084961
1671001101.096386,176789,7.615551948547363
1671001111.156274,176923,8.284259796142578
1671001123.354928,177097,7.4308929443359375
1671001146.221594,177410,6.99893045425415
1671001149.264852,177451,8.266319274902344
1671001151.446035,177479,7.218682289123535
1671001167.36259,177698,7.1042070388793945
1671001177.480044,177830,7.840476989746094
1671001183.8012,177917,7.297014236450195
1671001186.873836,177960,8.248157501220703
1671001193.279887,178049,7.298645973205566
1671001204.513504,178201,7.443370819091797
1671001212.211151,178313,9.595070838928223
1671001214.391754,178342,7.845102310180664
1671001234.75542,178622,9.04202938079834
1671001360.988224,178812,8.182875633239746
1671001385.524288,179124,7.107450008392334
1671001395.974143,179263,9.085515975952148
1671001397.624692,179290,8.040414810180664
1671001406.631246,179397,7.430059432983398
1671001431.83195,179743,7.739677429199219
1671001435.110352,179782,8.289950370788574
1671001459.819738,180123,7.850338459014893
1671001467.768879,180229,8.372271537780762
1671001471.049178,180275,8.721643447875977
1671001474.01477,180309,8.731752395629883
1671001488.148593,180501,7.197572708129883
1671001504.003784,180728,7.735574722290039
1671001504.490966,180736,7.978222846984863
1671001507.906076,180778,6.975736618041992
1671001520.651228,180946,8.072866439819336
1671001524.038807,180986,7.653403282165527
1671001532.30781,181097,7.965307235717773
1671001539.902589,181196,7.197825908660889
1671001554.719394,181388,8.31756591796875
1671001586.154023,181816,9.262149810791016
1671001591.746716,181884,8.417457580566406
1671001731.757801,182332,7.604318141937256
1671001752.975973,182611,7.3987884521484375
1671001764.936698,182762,8.029947280883789
1671001805.194794,183289,8.338740348815918
1671001822.0178,183509,7.700997829437256
1671001824.550692,183550,7.940623760223389
1671001837.751952,183717,7.220500946044922
1671001838.468732,183729,6.991522312164307
1671001864.917426,184073,9.497058868408203
1671001876.321312,184235,7.865704536437988
1671001880.747207,184300,7.919820308685303
1671001882.436291,184321,9.4033203125
1671001887.9843,184383,7.808557510375977
1671001889.716743,184412,7.373608589172363
1671001909.905737,184675,7.208518981933594
1671001912.957448,184717,6.723445892333984
1671001946.316125,185151,7.655378818511963
1671001956.933366,185299,10.059599876403809
1671002089.96826,185579,8.081178665161133
1671002113.653702,185899,9.698811531066895
1671002118.962362,185953,7.953366756439209
1671002124.468132,186018,7.607850074768066
1671002140.591653,186236,7.798864841461182
1671002154.522512,186422,7.00205135345459
1671002185.435096,186830,8.534951210021973
1671002192.981924,186929,8.027050018310547
1671002195.302691,186960,7.895745754241943
1671002215.693585,187225,9.334822654724121
1671002218.292868,187259,8.11710262298584
1671002247.94747,187656,7.619731903076172
1671002255.332279,187748,8.596452713012695
1671002257.029262,187776,7.944271087646484
1671002265.707985,187889,7.5691938400268555
1671002275.721723,188015,6.891502857208252
1671002278.535995,188053,7.773345947265625
1671002280.451428,188084,7.893148422241211
1671002286.859806,188172,8.051816940307617
1671002288.385141,188189,7.810688495635986
1671002293.562194,188264,7.360162258148193
1671002295.960421,188287,6.6363911628723145
1671002297.864377,188318,7.3156609535217285
1671002429.307041,188541,8.901670455932617
1671002431.489595,188561,7.538193702697754
1671002432.785055,188575,9.760181427001953
1671002436.512294,188623,8.157470703125
1671002452.936064,188840,6.987668514251709
1671002461.93075,188964,6.769171714782715
1671002463.09465,188983,8.033101081848145
1671002464.304794,188995,7.59316349029541
1671002465.326907,189011,8.41775131225586
1671002469.517561,189073,7.724034309387207
1671002506.86989,189568,7.516072750091553
1671002510.030277,189612,7.820372581481934
1671002527.355607,189842,7.952112674713135
1671002528.06346,189854,8.4907865524292
1671002552.277738,190165,9.15703010559082
1671002553.825339,190191,8.273628234863281
1671002556.634293,190229,8.390822410583496
1671002563.399888,190325,8.947896003723145
1671002568.845593,190400,7.562201499938965
1671002577.666058,190519,7.140439510345459
1671002596.403671,190769,7.708739280700684
1671002597.912246,190787,7.272751331329346
1671002607.680649,190918,7.437642574310303
1671002609.583744,190950,8.439767837524414
1671002625.394165,191157,8.363821983337402
1671002642.686567,191397,8.16114616394043
1671002655.728333,191565,8.368087768554688
1671002663.241831,191667,9.163743019104004
1671002669.781394,191758,7.793918609619141
1671002786.573605,191791,6.93952751159668
1671002791.250155,191860,8.36505126953125
1671002799.514837,191971,7.380950927734375
1671002802.976593,192006,7.6856608390808105
1671002815.082666,192153,7.674018383026123
1671002842.538189,192526,8.388839721679688
1671002852.25255,192670,8.37002182006836
1671002854.040521,192691,7.733874320983887
1671002871.451407,192919,8.145585060119629
1671002871.753732,192924,8.829309463500977
1671002875.868008,192968,7.613349437713623
1671002876.685131,192981,8.408773422241211
1671002893.269137,193206,8.277788162231445
1671002899.341157,193282,7.87648868560791
1671002899.785374,193289,7.753026485443115
1671002903.696342,193344,8.142277717590332
1671002908.85127,193412,7.504475116729736
1671002915.139914,193490,9.466723442077637
1671002918.48784,193537,7.014469146728516
1671002922.005759,193587,8.80202579498291
1671002930.029681,193687,7.534822940826416
1671002954.444675,194025,7.05711555480957
1671002963.385461,194143,9.583495140075684
1671002965.117367,194164,7.879892349243164
1671002971.883963,194254,7.299221992492676
1671002985.464271,194433,7.620148658752441
1671002998.996299,194620,7.013676166534424
1671003019.277283,194881,7.230043411254883
1671003021.894519,194916,9.269996643066406
1671003024.067862,194951,7.35901403427124
1671003171.323366,195455,7.610367298126221
1671003177.645932,195535,7.05991268157959
1671003180.496411,195573,10.24818229675293
1671003196.314771,195784,7.478953838348389
1671003204.166773,195896,7.267295837402344
1671003213.074112,196017,8.339597702026367
1671003224.964762,196169,8.19387435913086
1671003228.425802,196216,9.286808013916016
1671003230.713912,196246,7.82700252532959
1671003231.15151,196253,8.195924758911133
1671003232.406455,196274,8.399680137634277
1671003238.992998,196365,6.993019104003906
1671003239.114813,196367,9.144760131835938
1671003247.246311,196481,8.570823669433594
1671003250.253645,196523,8.51559829711914
1671003258.703059,196637,7.589044570922852
1671003273.308177,196813,7.8537492752075195
1671003281.354714,196925,8.111498832702637
1671003293.851772,197087,7.950654029846191
1671003301.950939,197188,7.485443592071533
1671003312.624187,197336,8.898065567016602
1671003319.722803,197428,7.808988094329834
1671003320.519827,197441,8.730530738830566
1671003323.230809,197477,8.06977653503418
1671003326.099291,197515,7.437067985534668
1671003327.356398,197536,7.196770191192627
1671003339.29507,197700,8.981788635253906
1671003345.209897,197773,7.736258506774902
1671003349.006643,197828,9.765462875366211
1671003354.047398,197896,7.611233711242676
1671003357.38397,197943,8.11805534362793
1671003362.593933,198016,9.099743843078613
1671003385.845629,198336,8.098564147949219
1671003402.735373,198549,6.91453742980957
1671003402.7969,198550,7.504310131072998
1671003521.71883,198637,8.594745635986328
1671003536.833462,198818,7.981701374053955
1671003539.952204,198862,8.119107246398926
1671003543.801807,198918,8.192882537841797
1671003558.787623,199124,9.123950958251953
1671003568.843668,199268,9.292807579040527
1671003574.266121,199343,8.1007661819458
1671003576.436344,199363,8.133814811706543
1671003585.13565,199476,8.537481307983398
1671003614.262104,199889,9.377681732177734
1671003617.715151,199940,6.950192451477051
1671003632.878954,200137,8.324685096740723
1671003643.465533,200281,8.940600395202637
1671003653.228385,200420,9.259462356567383
1671003657.599742,200475,7.362582683563232
1671003660.240433,200517,9.048994064331055
1671003663.76376,200560,9.062087059020996
1671003672.621163,200680,8.43277359008789
1671003672.805959,200683,8.364446640014648
1671003677.599366,200754,8.766724586486816
1671003678.757573,200766,8.709670066833496
1671003684.93043,200848,8.78747844696045
1671003690.681979,200921,8.688897132873535
1671003694.098613,200969,7.599203109741211
1671003701.776477,201076,9.766801834106445
1671003726.222714,201391,9.432619094848633
1671003733.424211,201479,9.33459758758545
1671003733.486412,201480,7.851654052734375
1671003735.190439,201509,8.229951858520508
1671003738.715176,201561,8.459111213684082
1671003763.657786,201885,8.512947082519531
1671003901.377051,202196,7.734958171844482
1671003928.773117,202580,8.148311614990234
1671003947.205726,202804,7.505768299102783
1671003948.425666,202824,8.386181831359863
1671004012.782018,203646,9.123631477355957
1671004016.447272,203699,10.403365135192871
1671004021.103658,203768,7.738221168518066
1671004034.474387,203946,6.743043899536133
1671004041.942089,204052,8.057960510253906
1671004100.047374,204813,8.418730735778809
1671004106.165465,204888,8.418378829956055
1671004119.833027,205079,7.848607063293457
1671004261.976494,205481,8.067463874816895
1671004263.162513,205500,7.814629077911377
1671004263.58437,205507,8.87952709197998
1671004274.967754,205655,10.228153228759766
1671004298.800752,205980,8.025856971740723
1671004309.540567,206126,7.986345291137695
1671004317.406215,206235,8.80013370513916
1671004320.409454,206278,7.851737022399902
1671004323.37146,206320,7.193693161010742
1671004326.826666,206370,7.776625633239746
1671004345.164008,206612,8.81475830078125
1671004358.902194,206791,9.14870834350586
1671004372.811271,206981,7.571434497833252
1671004385.531903,207153,7.695584297180176
1671004386.144069,207163,7.919203281402588
1671004388.141834,207189,7.9115142822265625
1671004400.84823,207361,9.414173126220703
1671004408.113365,207458,9.53548812866211
1671004429.603075,207751,7.822538375854492
1671004431.731807,207779,8.64735221862793
1671004438.469956,207877,8.285757064819336
1671004442.908884,207936,9.020116806030273
1671004456.207236,208115,7.120251655578613
1671004599.920969,208553,8.595680236816406
1671004613.417672,208727,8.853575706481934
1671004613.796105,208733,8.338147163391113
1671004615.448879,208752,8.379613876342773
1671004634.379375,208989,7.110832214355469
1671004639.325031,209047,8.945791244506836
1671004649.822362,209198,8.355854988098145
1671004651.929883,209225,7.967702865600586
1671004655.078724,209270,9.028038024902344
1671004672.439843,209501,8.390080451965332
1671004683.933418,209652,7.007565498352051
1671004702.718323,209906,9.638903617858887
1671004711.021961,210019,7.1640095710754395
1671004718.714723,210122,8.730945587158203
1671004718.829455,210124,9.815391540527344
1671004719.379904,210125,8.800098419189453
1671004728.424149,210240,8.283928871154785
1671004742.380709,210428,7.879149913787842
1671004752.112354,210555,9.35127067565918
1671004777.54126,210888,8.187170028686523
1671004796.588609,211163,8.437236785888672
1671004836.315381,211693,8.699285507202148
1671004956.115433,211777,8.682890892028809
1671004979.401407,212084,9.603869438171387
1671005001.344469,212375,9.244349479675293
1671005008.211609,212472,9.193218231201172
1671005010.090267,212503,7.95330286026001
1671005011.599546,212520,8.344535827636719
1671005033.883106,212789,7.217685222625732
1671005034.581823,212792,8.782299995422363
1671005042.697724,212908,7.790245532989502
1671005043.594141,212915,9.689522743225098
1671005060.757729,213137,8.253580093383789
1671005061.752312,213153,7.990870952606201
1671005067.881095,213231,7.979091167449951
1671005071.488616,213281,8.47602653503418
1671005074.616443,213324,7.8548583984375
1671005081.403019,213411,8.384181022644043
1671005106.608099,213751,7.416774272918701
1671005131.720112,214068,8.644521713256836
1671005140.011639,214181,8.215478897094727
1671005150.264494,214324,8.288249969482422
1671005165.086275,214518,9.138304710388184
1671005169.588336,214584,8.427380561828613
1671005169.643881,214585,8.25251579284668
1671005169.954267,214590,8.484842300415039
1671005170.381339,214597,7.699252128601074
1671005206.840717,215082,8.849235534667969
1671005208.409491,215107,8.659280776977539
1671005323.211041,215154,8.39980411529541
1671005346.321274,215464,8.638445854187012
1671005363.296037,215686,8.359410285949707
1671005389.543418,216046,7.577068328857422
1671005392.768283,216090,8.358654022216797
1671005393.270925,216098,8.521924018859863
1671005411.288966,216336,8.643267631530762
1671005412.256518,216344,8.499944686889648
1671005422.990387,216496,8.663371086120605
1671005426.979226,216544,8.63291072845459
1671005448.015287,216802,9.179496765136719
1671005450.281631,216831,10.080764770507812
1671005460.250673,216967,9.07687759399414
1671005478.521329,217204,9.08209228515625
